step,omega,grad_hat,grad_se,grad_norm,true_grad_norm,bellman_error,distance_to_target,omega_0,grad_hat_0,grad_se_0,omega_star_0,omega_1,grad_hat_1,grad_se_1,omega_star_1,omega_2,grad_hat_2,grad_se_2,omega_star_2,omega_3,grad_hat_3,grad_se_3,omega_star_3
468,"[0.3439908205, -0.3480419268, 0.4125206814, 0.1411188078]","[-0.001176447309, 7.439879607e-05, 0.0009003076372, -7.48197512e-05]","[0.001710606579, 0.002225518457, 0.002320133853, 0.003227298553]",0.0014851650709880066,0.005835997016217213,0.00023110898329698891,0.26255563898819007,0.3439908204845272,-0.0011764473088024111,0.0017106065790318235,0.55,-0.34804192675062107,7.43987960717157e-05,0.0022255184571435536,-0.35,0.41252068143677767,0.0009003076372371393,0.0023201338528058587,0.25,0.14111880783149103,-7.481975120203465e-05,0.00322729855285357,0.15
469,"[0.3440496428, -0.3480456467, 0.4124756661, 0.1411225488]","[-0.001175961262, 7.400452751e-05, 0.0009003311657, -7.49404588e-05]","[0.001710599588, 0.002225515972, 0.00232011208, 0.00322723417]",0.0014847807379396647,0.0058357616684643725,0.0002309936185512691,0.2624814665962977,0.34404964284996736,-0.0011759612618202125,0.0017105995879736758,0.55,-0.34804564669042465,7.40045275136872e-05,0.002225515971823214,-0.35,0.4124756660549158,0.0009003311657369762,0.0023201120799035786,0.25,0.14112254881905112,-7.494045879924778e-05,0.003227234170004113,0.15
470,"[0.3441084409, -0.3480493469, 0.4124306495, 0.1411262958]","[-0.00117547885, 7.361756393e-05, 0.0009003500058, -7.505859974e-05]","[0.001710592597, 0.002225513491, 0.002320090304, 0.003227169775]",0.0014843968467059116,0.005835523386479728,0.00023087827097005283,0.2624073125354612,0.34410844091305837,-0.0011754788498666172,0.0017105925971870265,0.55,-0.34804934691680034,7.361756392753422e-05,0.002225513490962772,-0.35,0.41243064949662894,0.0009003500057831832,0.00232009030375493,0.25,0.14112629584199107,-7.505859973584294e-05,0.003227169774704245,0.15
471,"[0.3441672149, -0.3480530278, 0.412385632, 0.1411300488]","[-0.001175000007, 7.323776551e-05, 0.0009003642461, -7.517422098e-05]","[0.001710585607, 0.002225511015, 0.002320068525, 0.003227105368]",0.0014840133843531127,0.005835282227970523,0.0002307629413795494,0.2623331768090454,0.3441672148555517,-0.0011750000065562408,0.0017105856067302489,0.55,-0.3480530277949967,7.323776550737508e-05,0.002225511014500793,-0.35,0.41238563199633976,0.0009003642461446394,0.0023200685246207065,0.25,0.14113004877197788,-7.51742209796378e-05,0.003227105367780078,0.15
472,"[0.3442259649, -0.3480566897, 0.4123406138, 0.1411338075]","[-0.001174524667, 7.286499512e-05, 0.0009003739739, -7.528736864e-05]","[0.001710578617, 0.002225508542, 0.002320046743, 0.00322704095]",0.0014836303384275714,0.005835038249585874,0.00023064763059027157,0.2622590594202711,0.3442259648558795,-0.0011745246667438894,0.0017105786166605917,0.55,-0.3480566896832721,7.286499511926905e-05,0.002225508542377007,-0.35,0.41234061378403253,0.0009003739739257588,0.0023200467427566276,0.25,0.14113380748302687,-7.528736863692166e-05,0.0032270409500415966,0.15
473,"[0.3442846911, -0.3480603329, 0.4122955951, 0.1411375719]","[-0.001174052767, 7.249911825e-05, 0.0009003792746, -7.539808797e-05]","[0.001710571627, 0.002225506075, 0.002320024958, 0.003226976522]",0.0014832476969380548,0.005834791506935168,0.0002305323393973168,0.2621849603722174,0.34428469108921667,-0.0011740527665010624,0.0017105716270341973,0.55,-0.348060332933028,7.249911825030198e-05,0.002225506074532301,-0.35,0.41229559508533625,0.0009003792745987578,0.0023200249584134696,0.25,0.14113757185145873,-7.539808796772752e-05,0.0032269765222830795,0.15
474,"[0.3443433937, -0.3480639579, 0.4122505761, 0.1411413418]","[-0.001173584243, 7.214000296e-05, 0.000900380232, -7.55064234e-05]","[0.001710564638, 0.002225503611, 0.002320003172, 0.003226912085]",0.0014828654483383667,0.005834542054605871,0.00023041706858061933,0.26211087966782387,0.3443433937275417,-0.0011735842430931685,0.0017105646379061274,0.55,-0.3480639578889405,7.214000295843067e-05,0.0022255036109086863,-0.35,0.4122505761216063,0.0009003802320338939,0.00232000317183715,0.25,0.1411413417558571,-7.550642340178026e-05,0.0032269120852833635,0.15
475,"[0.3444020729, -0.3480675649, 0.4122055571, 0.1411451171]","[-0.001173119035, 7.178751982e-05, 0.0009003769285, -7.561241855e-05]","[0.001710557649, 0.002225501151, 0.002319981383, 0.00322684764]",0.0014824835815109272,0.005834289946181422,0.000230301818905221,0.26203681730989326,0.3444020729396963,-0.0011731190349571284,0.001710557649330379,0.55,-0.3480675648890884,7.178751982374217e-05,0.00222550115144928,-0.35,0.4122055571100046,0.0009003769285297751,0.002319981383268818,0.25,0.1411451170770272,-7.561241855387073e-05,0.0032268476398060915,0.15
476,"[0.3444607289, -0.3480711543, 0.4121605383, 0.1411488977]","[-0.001172657082, 7.14415419e-05, 0.0009003694448, -7.571611624e-05]","[0.001710550661, 0.002225498696, 0.002319959593, 0.003226783187]",0.0014821020857508124,0.005834035234258518,0.00023018659112151841,0.2619627733010937,0.3444607288914442,-0.0011726570816795962,0.0017105506613599053,0.55,-0.3480711542650796,7.144154189981633e-05,0.0022254986960982873,-0.35,0.4121605382635781,0.0009003694448427024,0.002319959592944955,0.25,0.1411488976979549,-7.571611623836677e-05,0.0032267831866001407,0.15
477,"[0.3445193617, -0.3480747263, 0.4121155198, 0.1411526835]","[-0.001172198324, 7.110194467e-05, 0.0009003578602, -7.581755848e-05]","[0.001710543674, 0.002225496245, 0.002319937801, 0.003226718726]",0.0014817209507502532,0.00583377797046431,0.00023007138596552214,0.26188874764396086,0.34451936174552816,-0.0011721983239755469,0.0017105436740466307,0.55,-0.3480747263421746,7.110194466699617e-05,0.0022254962448009707,-0.35,0.412115519791336,0.0009003578602151208,0.0023199378010974317,0.25,0.14115268350376683,-7.581755848464976e-05,0.00322671872639971,0.15
478,"[0.3445779717, -0.3480782814, 0.4120705019, 0.1411564744]","[-0.001171742704, 7.076860599e-05, 0.0009003422524, -7.591678655e-05]","[0.001710536687, 0.002225493798, 0.002319916008, 0.00322665426]",0.0014813401665840897,0.005833518205473389,0.0002299562041591035,0.26181474034090046,0.34457797166172693,-0.001171742703666778,0.0017105366874414782,0.55,-0.348078281439408,7.07686059857767e-05,0.0022254937975036376,-0.35,0.4120705018983252,0.0009003422524049698,0.0023199160079536295,0.25,0.14115647438169107,-7.591678655095749e-05,0.0032266542599247443,0.15
479,"[0.3446365588, -0.3480818199, 0.4120254848, 0.1411602702]","[-0.001171290164, 7.044140605e-05, 0.0009003226977, -7.601384094e-05]","[0.001710529702, 0.002225491354, 0.002319894214, 0.003226589788]",0.0014809597236955492,0.0058332559890243675,0.00022984104641023958,0.26174075139419023,0.3446365587969103,-0.001171290163661362,0.0017105297015943825,0.55,-0.34808181986970727,7.044140605151103e-05,0.002225491354153622,-0.35,0.412025484785705,0.0009003226977132974,0.0023198942137365353,0.25,0.14116027022101862,-7.601384093883234e-05,0.0032265897878812426,0.15
480,"[0.3446951233, -0.3480853419, 0.4119804687, 0.1411640709]","[-0.001170840648, 7.012022735e-05, 0.000900299271, -7.610876141e-05]","[0.001710522717, 0.002225488915, 0.002319872419, 0.003226525311]",0.0014805796128821947,0.005832991369936268,0.0002297259134132562,0.26166678080598216,0.3446951233050934,-0.001170840647933608,0.001710522716554306,0.55,-0.34808534194000984,7.012022734981829e-05,0.00222548891469925,-0.35,0.41198046865081933,0.0009002992710106105,0.0023198724186647523,0.25,0.14116407091306557,-7.61087614074222e-05,0.0032265253109612624,0.15
481,"[0.3447536653, -0.348088848, 0.4119354537, 0.1411678764]","[-0.001170394102, 6.980495461e-05, 0.0009002720458, -7.620158699e-05]","[0.001710515732, 0.002225486479, 0.002319850623, 0.00322646083]",0.0014801998252831352,0.005832724396124707,0.0002296108058490624,0.2615928285783049,0.3447536653374901,-0.0011703941015036865,0.0017105157323692628,0.55,-0.34808884795137734,6.980495461288773e-05,0.0022254864790898364,-0.35,0.4119354536872688,0.0009002720457649495,0.0023198506229526613,0.25,0.14116787635113595,-7.620158698667606e-05,0.0032264608298434648,0.15
482,"[0.344812185, -0.3480923382, 0.4118904401, 0.1411716864]","[-0.00116995047, 6.949547478e-05, 0.0009002410941, -7.629235599e-05]","[0.001710508749, 0.002225484047, 0.002319828827, 0.003226396345]",0.0014798203523663533,0.005832455114617757,0.00022949572438538932,0.26151889471306544,0.3448121850425653,-0.0011699504704180744,0.0017105087490863343,0.55,-0.348092338199108,6.949547477643212e-05,0.002225484047275663,-0.35,0.41189044008498055,0.0009002410940682703,0.0023198288268105006,0.25,0.14117168643048528,-7.629235599040308e-05,0.003226396345193385,0.15
483,"[0.3448706826, -0.348095813, 0.411845428, 0.141175501]","[-0.001169509702, 6.919167694e-05, 0.0009002064867, -7.638110603e-05]","[0.001710501767, 0.002225481619, 0.00231980703, 0.003226331858]",0.0014794411859159829,0.005832183571571602,0.00022938066967701998,0.26144497921205184,0.34487068256608616,-0.0011695097017307952,0.0017105017667516807,0.55,-0.3480958129728468,6.919167693789746e-05,0.002225481619207949,-0.35,0.4118454280302771,0.0009002064866607569,0.0023198070304443616,0.25,0.1411755010482848,-7.638110603057532e-05,0.003226331857663383,0.15
484,"[0.3449291581, -0.3480992726, 0.4118004177, 0.1411793201]","[-0.001169071743, 6.889345232e-05, 0.000900168293, -7.646787403e-05]","[0.001710494785, 0.002225479195, 0.002319785234, 0.003226267368]",0.001479062318021169,0.005831909812285928,0.00022926564236601263,0.26137108207693455,0.3449291580511727,-0.0011690717434839101,0.0017104947854105696,0.55,-0.3480992725566937,6.88934523150971e-05,0.0022254791948388437,-0.35,0.4118004177059441,0.0009001682929581362,0.0023197852340563698,0.25,0.14117932010358633,-7.646787402947248e-05,0.003226267367893201,0.15
485,"[0.3449876116, -0.3481027172, 0.4117554093, 0.1411831435]","[-0.001168636545, 6.860069421e-05, 0.0009001265811, -7.655269623e-05]","[0.001710487805, 0.002225476774, 0.002319763438, 0.003226202877]",0.0014786837410641653,0.0058316338812190475,0.00022915064308193025,0.2612972033092689,0.3449876116383469,-0.0011686365446898009,0.0017104878051073776,0.55,-0.34810271722930947,6.860069420555158e-05,0.002225476774121401,-0.35,0.4117554092912962,0.0009001265810746066,0.0023197634378446675,0.25,0.1411831434972878,-7.655269623242926e-05,0.0032262028765100053,0.15
486,"[0.3450460435, -0.3481061473, 0.411710403, 0.1411869711]","[-0.001168204055, 6.831329795e-05, 0.0009000814178, -7.663560822e-05]","[0.001710480826, 0.002225474357, 0.002319741642, 0.003226138384]",0.0014783054477099686,0.005831355822002807,0.00022903567244205624,0.26122334291049726,0.3450460434655814,-0.0011682040553121717,0.0017104808258856237,0.55,-0.3481061472640197,6.831329794711847e-05,0.002225474357009571,-0.35,0.4117104029622425,0.0009000814178492002,0.0023197416420035776,0.25,0.14118697113209944,-7.663560822051758e-05,0.003226138384128784,0.15
487,"[0.3451044537, -0.3481095629, 0.4116653989, 0.1411908029]","[-0.001167774226, 6.803116088e-05, 0.0009000328689, -7.671664492e-05]","[0.001710473848, 0.002225471943, 0.002319719847, 0.003226073891]",0.001477927430895274,0.005831075677457321,0.0002289207310516162,0.2611495008819505,0.34510445366834697,-0.0011677742262489786,0.0017104738477879684,0.55,-0.3481095629289171,6.803116087871176e-05,0.002225471943458172,-0.35,0.41166539889135,0.0009000328688679179,0.0023197198467235954,0.25,0.14119080291251046,-7.671664492262517e-05,0.0032260738913524275,0.15
488,"[0.3451628424, -0.3481129645, 0.4116203972, 0.1411946387]","[-0.001167347009, 6.77541823e-05, 0.0008999809985, -7.679584063e-05]","[0.001710466871, 0.002225469533, 0.002319698052, 0.003226009399]",0.0014775496838188617,0.00583079348960537,0.00022880581950398448,0.2610756772248503,0.34516284237965944,-0.0011673470093143666,0.001710466870856245,0.55,-0.34811296448696105,6.775418230239887e-05,0.0022254695334228817,-0.35,0.4116203972479066,0.0008999809984887838,0.0023196980521915304,0.25,0.1411946387447566,-7.679584062751486e-05,0.0032260093987721045,0.15
489,"[0.3452212097, -0.3481163522, 0.4115753982, 0.1411984785]","[-0.001166922357, 6.748226345e-05, 0.0008999258699, -7.6873229e-05]","[0.001710459895, 0.002225467127, 0.002319676259, 0.003225944907]",0.0014771721999314695,0.0058305092996865345,0.00022869093838090158,0.26100187194031105,0.34522120973012516,-0.0011669223572219555,0.0017104598951314643,0.55,-0.3481163521960762,6.748226344568138e-05,0.002225467126860216,-0.35,0.41157539819798217,0.0008999258698637179,0.002319676258590526,0.25,0.14119847853678796,-7.687322899560729e-05,0.003225944906967384,0.15
490,"[0.3452795558, -0.3481197263, 0.4115304019, 0.1412023222]","[-0.001166500224, 6.721530742e-05, 0.000899867545, -7.694884307e-05]","[0.001710452921, 0.002225464724, 0.002319654466, 0.003225880417]",0.0014767949729264913,0.005830223148171306,0.0002285760882526768,0.2609280850293415,0.34527955584798625,-0.0011665002235678953,0.001710452920653832,0.55,-0.3481197263092485,6.721530742494586e-05,0.0022254647237275097,-0.35,0.411530401904489,0.0008998675449613982,0.002319654466100128,0.25,0.14120232219823775,-7.694884307072357e-05,0.0032258804165063875,0.15
491,"[0.3453378809, -0.3481230871, 0.4114854085, 0.1412061696]","[-0.001166080563, 6.695321921e-05, 0.0008998060846, -7.702271529e-05]","[0.001710445947, 0.002225462324, 0.002319632675, 0.003225815928]",0.0014764179967312373,0.005829935074774759,0.0002284612696783926,0.26085431649284707,0.34533788085916467,-0.0011660805628142023,0.0017104459474627668,0.55,-0.34812308707461975,6.69532192091465e-05,0.002225462323982913,-0.35,0.4114854085272409,0.0008998060845901991,0.0023196326748964103,0.25,0.1412061696403913,-7.702271529088159e-05,0.003225815927946282,0.15
492,"[0.3453961849, -0.3481264347, 0.4114404182, 0.1412100208]","[-0.00116566333, 6.669590558e-05, 0.0008997415484, -7.70948775e-05]","[0.001710438976, 0.002225459928, 0.002319610885, 0.003225751442]",0.0014760412654979268,0.005829645118470001,0.00022834648320610286,0.26078056633163105,0.3453961848873054,-0.0011656633302725276,0.0017104389755969167,0.55,-0.3481264347355802,6.669590558469953e-05,0.0022254599275853652,-0.35,0.4114404182230114,0.0008997415484194263,0.0023196108851519896,0.25,0.14121002077615583,-7.709487749994432e-05,0.0032257514418332278,0.15
493,"[0.3454544681, -0.3481297695, 0.4113954311, 0.1412138755]","[-0.001165248482, 6.644327512e-05, 0.000899673995, -7.716536096e-05]","[0.001710432005, 0.002225457534, 0.002319589097, 0.003225686959]",0.0014756647735953976,0.005829353317501609,0.00022823172937303654,0.260706834546397,0.345454468053819,-0.0011652484820886889,0.001710432005094164,0.55,-0.34812976953085945,6.644327512060792e-05,0.002225457534494578,-0.35,0.41139543114559046,0.0008996739950002622,0.0023195890970360952,0.25,0.1412138755200308,-7.716536095864666e-05,0.0032256869587026778,0.15
494,"[0.3455127305, -0.3481330917, 0.4113504474, 0.1412177338]","[-0.001164835975, 6.619523813e-05, 0.0008996034818, -7.723419635e-05]","[0.001710425036, 0.002225455145, 0.002319567311, 0.003225622479]",0.001475288515601059,0.0058290597093986415,0.00022811700870578223,0.26063312113775,0.34551273047792347,-0.0011648359752266207,0.001710425035991648,0.55,-0.3481330916946155,6.61952381344857e-05,0.0022254551446710285,-0.35,0.41135044744584043,0.0008996034817873802,0.002319567310714642,0.25,0.14121773378807875,-7.723419635475408e-05,0.0032256224790795673,0.15
495,"[0.3455709723, -0.3481364015, 0.4113054673, 0.1412215955]","[-0.001164425767, 6.595170666e-05, 0.0008995300652, -7.730141381e-05]","[0.001710418068, 0.002225452758, 0.002319545526, 0.003225558003]",0.0014749124862931313,0.005828764330987484,0.00022800232172048596,0.2605594261061989,0.3455709722766848,-0.0011644257674532268,0.0017104180683257786,0.55,-0.3481364014565222,6.595170665917872e-05,0.0022254527580759377,-0.35,0.41130546727175105,0.0008995300651592576,0.0023195455263502964,0.25,0.14122159549789648,-7.730141381419437e-05,0.003225558003478545,0.15
496,"[0.3456291936, -0.348139699, 0.4112604908, 0.1412254606]","[-0.001164017817, 6.571259441e-05, 0.0008994538004, -7.736704291e-05]","[0.001710411102, 0.002225450375, 0.002319523744, 0.003225493532]",0.0014745366806432985,0.005828467218404612,0.00022788766892303824,0.26048574945215774,0.3456291935650575,-0.0011640178173232523,0.0017104111021322467,0.55,-0.34813969904185516,6.571259441004528e-05,0.00222545037467126,-0.35,0.4112604907684931,0.0008994538004387239,0.0023195237441025435,0.25,0.1412254605685872,-7.736704291108252e-05,0.003225493532404152,0.15
497,"[0.3456873945, -0.3481429847, 0.4112155181, 0.1412293289]","[-0.001163612084, 6.547781675e-05, 0.0008993747419, -7.743111268e-05]","[0.001710404137, 0.002225447994, 0.002319501964, 0.003225429066]",0.0014741610938092105,0.005828168407108831,0.0002277730508092528,0.2604120911759473,0.34568739445592367,-0.0011636120841649234,0.001710404137446036,0.55,-0.3481429846715757,6.54778167526893e-05,0.0022254479944196653,-0.35,0.4112155180784711,0.0008993747419117842,0.002319501964127713,0.25,0.14122932892073276,-7.743111267794113e-05,0.0032254290663509687,0.15
498,"[0.3457455751, -0.3481462586, 0.4111705493, 0.1412332005]","[-0.001163208528, 6.524729067e-05, 0.0008992929428, -7.749365162e-05]","[0.001710397174, 0.002225445617, 0.002319480187, 0.003225364606]",0.0014737857211280876,0.005827867931893752,0.00022765846786505529,0.2603384512777972,0.3457455750601319,-0.0011632085280647898,0.0017103971743014437,0.55,-0.3481462585624133,6.524729067164224e-05,0.002225445617284535,-0.35,0.41117054934137554,0.0008992929428488168,0.0023194801865791177,0.25,0.14123320047636664,-7.749365161551576e-05,0.003225364605803992,0.15
499,"[0.3458037355, -0.3481495209, 0.4111255847, 0.1412370752]","[-0.00116280711, 6.502093474e-05, 0.0008992084555, -7.75546877e-05]","[0.001710390213, 0.002225443243, 0.002319458412, 0.003225300151]",0.001473410558109131,0.005827565826899642,0.0002275439205666588,0.26026482975784715,0.34580373548653515,-0.0011628071098545086,0.001710390212732083,0.55,-0.3481495209269469,6.502093473936426e-05,0.0022254432432299246,-0.35,0.4111255846942331,0.0008992084555208235,0.002319458411606968,0.25,0.14123707515894743,-7.755468770319738e-05,0.0032253001512383985,0.15
500,"[0.3458618758, -0.348152772, 0.4110806243, 0.1412409529]","[-0.001162407791, 6.479866909e-05, 0.0008991213312, -7.761424841e-05]","[0.001710383253, 0.002225440872, 0.002319436639, 0.003225235703]",0.001473035600428411,0.005827262125625362,0.00022742940938073715,0.26019122661614863,0.3458618758420279,-0.0011624077910957688,0.0017103832527709073,0.55,-0.3481527719736839,6.479866908578265e-05,0.002225440872220586,-0.35,0.4110806242714571,0.0008991213312218847,0.0023194366393586253,0.25,0.14124095289333258,-7.761424840737352e-05,0.0032252357031203405,0.15
501,"[0.3459199962, -0.3481560119, 0.4110356682, 0.1412448336]","[-0.001162010534, 6.458041537e-05, 0.0008990316203, -7.767236069e-05]","[0.001710376294, 0.002225438504, 0.00231941487, 0.003225171262]",0.001472660843921425,0.005826956860939899,0.00022731493476460288,0.26011764185266667,0.34591999623158265,-0.0011620105340675749,0.0017103762944502133,0.55,-0.3481560119071382,6.458041536875645e-05,0.0022254385042219226,-0.35,0.411035668204896,0.0008990316202841086,0.0023194148699784796,0.25,0.14124483360575293,-7.767236069208778e-05,0.0032251712619065682,0.15
502,"[0.3459780968, -0.3481592409, 0.4109907166, 0.1412487172]","[-0.001161615302, 6.436609674e-05, 0.0008989393721, -7.772905103e-05]","[0.001710369338, 0.002225436139, 0.002319393104, 0.003225106828]",0.0014722862845778584,0.005826650065093926,0.0002272004971663714,0.26004407546728125,0.345978096758286,-0.0011616153017524656,0.0017103693378016562,0.55,-0.3481592409279066,6.436609674483164e-05,0.002225436139199991,-0.35,0.4109907166238818,0.0008989393720973436,0.0023193931036080973,0.25,0.14124871722378754,-7.772905102772659e-05,0.003225106828044885,0.15
503,"[0.3460361775, -0.3481624592, 0.4109457697, 0.1412526037]","[-0.001161222058, 6.415563784e-05, 0.0008988446351, -7.77843454e-05]","[0.001710362383, 0.002225433777, 0.00231937134, 0.003225042402]",0.001471911918535738,0.00582634176973093,0.0002270860970251327,0.25997052745978877,0.3460361775233736,-0.0011612220578232184,0.001710362382856264,0.55,-0.34816245923274386,6.415563784066131e-05,0.002225433777121486,-0.35,0.41094576965527696,0.0008988446351268282,0.0023193713403862597,0.25,0.14125260367633893,-7.778434540023898e-05,0.003225042401974252,0.15
504,"[0.3460942386, -0.348165667, 0.4109008274, 0.1412564929]","[-0.001160830767, 6.394896472e-05, 0.0008987474569, -7.783826932e-05]","[0.00171035543, 0.002225431418, 0.00231934958, 0.003224977984]",0.0014715377420758881,0.005826032005898302,0.00022697173477111309,0.25989699782990366,0.34609423862626476,-0.001160830766630119,0.0017103554296444491,0.55,-0.3481656670146359,6.394896472456876e-05,0.002225431417953735,-0.35,0.41090082742352063,0.0008987474569303387,0.002319349580449029,0.25,0.14125649289360895,-7.783826931938993e-05,0.003224977984125087,0.15
505,"[0.3461522802, -0.3481688645, 0.4108558901, 0.1412603848]","[-0.001160441393, 6.374600488e-05, 0.0008986478842, -7.789084783e-05]","[0.001710348478, 0.002225429062, 0.002319327824, 0.003224913575]",0.0014711637516163945,0.005825720804058224,0.00022685741082583436,0.25982348657725995,0.34615228016459626,-0.0011604413931884656,0.0017103484781960127,0.55,-0.34816886446287215,6.374600487976251e-05,0.002225429061664667,-0.35,0.41085589005067413,0.0008986478841744296,0.002319327823929736,0.25,0.14126038480707492,-7.789084782904521e-05,0.0032249135749190796,0.15
506,"[0.3462103022, -0.3481720518, 0.4108109577, 0.1412642793]","[-0.001160053903, 6.354668718e-05, 0.0008985459627, -7.794210551e-05]","[0.001710341529, 0.002225426708, 0.002319306071, 0.003224849175]",0.0014707899437078505,0.005825408194098326,0.0002267431256022799,0.25974999370141244,0.3462103022342557,-0.001160053903165709,0.001710341528540167,0.55,-0.34817205176311616,6.3546687176585e-05,0.002225426708222822,-0.35,0.4108109576564654,0.0008985459626524588,0.0023193060709591163,0.25,0.14126427934946637,-7.79421055142437e-05,0.0032248491747697517,0.15
507,"[0.3462683049, -0.3481752291, 0.4107660304, 0.1412681765]","[-0.001159668263, 6.335094185e-05, 0.0008984417373, -7.799206651e-05]","[0.001710334581, 0.002225424358, 0.002319284322, 0.003224784784]",0.0014704163150283341,0.005825094205342167,0.0002266288795050425,0.25967651920183865,0.34626830492941396,-0.001159668262869461,0.0017103345807055407,0.55,-0.348175229097475,6.335094184631923e-05,0.0022254243575973304,-0.35,0.4107660303583328,0.0008984417373004874,0.002319284321665324,0.25,0.14126817645474207,-7.799206650998381e-05,0.0032247847840824466,0.15
508,"[0.3463262883, -0.3481783966, 0.4107211083, 0.1412720761]","[-0.001159284439, 6.315870046e-05, 0.0008983352522, -7.804075451e-05]","[0.001710327635, 0.00222542201, 0.002319262576, 0.003224720403]",0.0014700428623784392,0.005824778866559574,0.0002265146729304826,0.2596030630779395,0.3463262883425574,-0.00115928443923575,0.0017103276347201874,0.55,-0.34817839664456735,6.3158700455253e-05,0.002225422009757897,-0.35,0.4107211082714678,0.0008983352522126427,0.002319262576173955,0.25,0.14127207605806757,-7.804075451005409e-05,0.0032247204032544094,0.15
509,"[0.3463842526, -0.3481815546, 0.4106761915, 0.1412759781]","[-0.0011589024, 6.296989588e-05, 0.0008982265507, -7.808819277e-05]","[0.001710320691, 0.002225419665, 0.002319240835, 0.003224656033]",0.0014696695826768927,0.005824462205976745,0.00022640050626687733,0.2595296253290413,0.3463842525645192,-0.001158902399816969,0.0017103206906116,0.55,-0.3481815545795901,6.29698958790758e-05,0.002225419664674796,-0.35,0.41067619150885715,0.000898226550657625,0.0023192408346081233,0.25,0.14127597809579306,-7.808819277474093e-05,0.003224656032675031,0.15
510,"[0.3464421977, -0.3481847031, 0.4106312802, 0.1412798825]","[-0.001158522113, 6.278446228e-05, 0.0008981156751, -7.813440414e-05]","[0.001710313748, 0.002225417322, 0.002319219097, 0.003224591673]",0.0014692964729563387,0.005824144251286277,0.00022628637989456895,0.2594562059543969,0.34644219768451007,-0.0011585221127703212,0.0017103137484067224,0.55,-0.34818470307438404,6.278446227782645e-05,0.0022254173223188634,-0.35,0.4106312801813243,0.0008981156750945535,0.0023192190970885364,0.25,0.1412798825054318,-7.813440413842312e-05,0.003224591672726099,0.15
511,"[0.3465001238, -0.3481878423, 0.4105863744, 0.1412837892]","[-0.001158143547, 6.260233507e-05, 0.0008980026672, -7.817941102e-05]","[0.001710306808, 0.002225414983, 0.002319197364, 0.003224527324]",0.0014689235303586637,0.005823825029656876,0.00022617229418611122,0.25938280495318705,0.3465001237901486,-0.001158143546846867,0.0017103068081319574,0.55,-0.34818784229749794,6.26023350715316e-05,0.0022254149826614715,-0.35,0.41058637439756956,0.000898002667186864,0.0023191973637334577,0.25,0.14128378922563872,-7.817941101843214e-05,0.0032245273237816417,0.15
512,"[0.346558031, -0.3481909724, 0.4105414743, 0.1412876982]","[-0.001157766671, 6.242345092e-05, 0.0008978875678, -7.822323542e-05]","[0.00171029987, 0.002225412646, 0.002319175635, 0.003224462986]",0.0014685507521314883,0.005823504567743001,0.00022605824950641115,0.25930942232452164,0.34655803096749094,-0.0011577666713798894,0.0017102998698131787,0.55,-0.3481909724142515,6.242345091595381e-05,0.0022254126456745416,-0.35,0.4105414742642102,0.0008978875678189505,0.0023191756346588694,0.25,0.14128769819618964,-7.822323542148003e-05,0.0032244629862084955,0.15
513,"[0.3466159193, -0.3481940936, 0.4104965799, 0.1412916094]","[-0.001157391456, 6.224774768e-05, 0.0008977704171, -7.826589895e-05]","[0.001710292933, 0.002225410311, 0.00231915391, 0.00322439866]",0.0014681781356234538,0.005823182891694346,0.0002259442462128725,0.2592360580674412,0.34661591930105995,-0.001157391456274808,0.0017102929334757338,0.55,-0.3481940935867973,6.224774767910833e-05,0.0022254103113305028,-0.35,0.4104965798858193,0.0008977704171083392,0.0023191539099783605,0.25,0.1412916093579607,-7.826589895245914e-05,0.0032243986603659133,0.15
514,"[0.3466737889, -0.348197206, 0.4104516914, 0.1412955227]","[-0.001157017872, 6.207516442e-05, 0.0008976512544, -7.830742282e-05]","[0.001710285999, 0.00222540798, 0.00231913219, 0.003224334347]",0.001467805678281556,0.005822860027165113,0.00022583028465552785,0.2591627121809179,0.3466737888738737,-0.0011570178719973435,0.001710285999144468,0.55,-0.34819720597418125,6.207516441798288e-05,0.0022254079796023203,-0.35,0.41045169136496384,0.0008976512544234784,0.0023191321898033755,0.25,0.14129552265290832,-7.83074228202772e-05,0.003224334346606388,0.15
515,"[0.3467316398, -0.3482003097, 0.4104068088, 0.141299438]","[-0.00115664589, 6.190564136e-05, 0.0008975301184, -7.834782785e-05]","[0.001710279067, 0.00222540565, 0.002319110474, 0.003224270045]",0.0014674333776463228,0.005822535999323144,0.00022571636517718457,0.25908938466385695,0.34673163976747357,-0.0011566458895641612,0.0017102790668437205,0.55,-0.3482003097324021,6.190564135607105e-05,0.002225405650463446,-0.35,0.4104068088022427,0.0008975301183942328,0.0023191104742430447,0.25,0.14129943802404932,-7.834782784706809e-05,0.003224270045275033,0.15
516,"[0.3467894721, -0.348203405, 0.4103619323, 0.1413033554]","[-0.001156275481, 6.173911986e-05, 0.0008974070469, -7.838713447e-05]","[0.001710272137, 0.002225403324, 0.002319088763, 0.003224205757]",0.0014670612313491445,0.005822210832858869,0.00022560248811354805,0.259016075515098,0.34678947206195176,-0.001156275480532041,0.0017102721365973381,0.55,-0.34820340501446995,6.173911986062602e-05,0.0022254033238878375,-0.35,0.41036193229632295,0.0008974070469279563,0.002319088763404374,0.25,0.14130335541544167,-7.838713447336778e-05,0.003224205756710341,0.15
